Naca foil,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Mach,Reynolds number,Max thickness,Max thickness location,Max camber,Max camber location,TE gap,LE radius,TE angle
23012,8.5,1.1784,0.00821,0.00402,-0.0114,0.1016,0.9985,0.3,5000000,0.120035,0.3,0.018386,0.148,0.00252,0.01584,15.97
23012,9,1.2451,0.0088,0.00455,-0.0124,0.0881,0.9999,0.3,5000000,0.120035,0.3,0.018386,0.148,0.00252,0.01584,15.97
23012,9.5,1.2946,0.00941,0.00511,-0.0097,0.0744,1,0.3,5000000,0.120035,0.3,0.018386,0.148,0.00252,0.01584,15.97
23012,10,1.3426,0.01015,0.0058,-0.0067,0.0605,1,0.3,5000000,0.120035,0.3,0.018386,0.148,0.00252,0.01584,15.97
6412,-10,0.1669,0.08875,0.08695,-0.1376,0.657,0.0072,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9.5,0.184,0.08263,0.08077,-0.1398,0.6351,0.0076,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9,0.1963,0.07593,0.074,-0.142,0.6121,0.0083,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8.5,0.207,0.06911,0.06712,-0.1441,0.5893,0.0088,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8,0.2195,0.0627,0.06065,-0.1461,0.5646,0.0093,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7.5,0.2321,0.05644,0.05433,-0.148,0.5423,0.0098,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7,0.2389,0.04968,0.04753,-0.1503,0.5252,0.0107,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6.5,0.241,0.04274,0.04057,-0.1529,0.5099,0.0113,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6,0.2467,0.03667,0.03447,-0.1555,0.495,0.0119,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5.5,0.2462,0.03094,0.02875,-0.1582,0.4848,0.0125,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5,0.2581,0.02363,0.02142,-0.1694,0.4757,0.0134,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4.5,0.2846,0.01558,0.01329,-0.1854,0.4678,0.0142,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4,0.3275,0.0082,0.00568,-0.2003,0.4604,0.0153,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3.5,0.3767,0.00252,-0.00076,-0.212,0.4546,0.0176,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3,0.4636,0.00129,-0.00284,-0.2117,0.4458,0.0198,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2.5,0.5566,0.00112,-0.00321,-0.209,0.4404,0.0226,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2,0.6443,0.00106,-0.00337,-0.2065,0.4318,0.0269,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1.5,0.7317,0.001,-0.00345,-0.2046,0.4282,0.0326,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1,0.8155,0.00097,-0.00349,-0.2026,0.423,0.0395,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-0.5,0.8945,0.00094,-0.00351,-0.2001,0.4161,0.0505,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0,0.9693,0.00091,-0.00349,-0.1969,0.4123,0.0621,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0.5,1.0455,0.00089,-0.00346,-0.1942,0.4076,0.0793,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1,1.1226,0.0009,-0.00339,-0.1918,0.3993,0.0975,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1.5,1.2037,0.00091,-0.0033,-0.19,0.3951,0.1225,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2,1.2804,0.00093,-0.00321,-0.1872,0.3872,0.1466,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2.5,1.3567,0.00096,-0.00308,-0.1843,0.3796,0.1765,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3,1.4298,0.00102,-0.00293,-0.1806,0.3701,0.2118,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3.5,1.5048,0.00108,-0.00273,-0.1769,0.3618,0.2584,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4,1.5744,0.00121,-0.00247,-0.1721,0.3513,0.3092,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4.5,1.6471,0.0013,-0.00193,-0.1679,0.3402,0.5525,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5,1.7191,0.00132,-0.00104,-0.1631,0.3296,1,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5.5,1.7782,0.0017,-0.00059,-0.1559,0.3165,1,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,6,1.8321,0.0023,0.00008,-0.1478,0.3027,1,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,7,1.8844,0.00563,0.00354,-0.127,0.2449,1,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,8,1.8167,0.01694,0.01496,-0.1032,0.162,1,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,8.5,1.7354,0.02748,0.02555,-0.0925,0.1259,1,0.7,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9.5,0.0685,0.07522,0.0735,-0.1201,0.6776,0.0086,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9,0.0681,0.06707,0.0653,-0.123,0.659,0.0091,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8.5,0.0751,0.0601,0.05828,-0.1255,0.6383,0.0096,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8,0.0752,0.05248,0.05061,-0.1285,0.6179,0.0103,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7.5,0.0656,0.04408,0.04218,-0.1326,0.6004,0.0111,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7,0.0509,0.03576,0.03384,-0.1379,0.5849,0.0115,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6.5,0.051,0.02844,0.02648,-0.1465,0.5677,0.0119,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6,0.0682,0.01903,0.01699,-0.1645,0.5511,0.0124,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5.5,0.0946,0.00897,0.00666,-0.1835,0.5356,0.013,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5,0.1256,0.00246,-0.00072,-0.1947,0.5217,0.0142,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4.5,0.1998,0.00144,-0.00253,-0.1943,0.5042,0.0155,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4,0.2893,0.00719,0.00284,-0.1983,0.4904,0.0169,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3.5,0.3712,0.0069,0.00239,-0.1965,0.475,0.0194,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3,0.4516,0.00675,0.00213,-0.1952,0.4621,0.0227,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2.5,0.5311,0.00664,0.00196,-0.1943,0.4534,0.0266,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2,0.6096,0.00657,0.00185,-0.1936,0.4452,0.0322,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1.5,0.6872,0.00652,0.0018,-0.1932,0.4388,0.0388,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1,0.7636,0.00652,0.00179,-0.1927,0.4306,0.0482,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-0.5,0.8406,0.00649,0.0018,-0.1926,0.4269,0.061,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0,0.9163,0.00653,0.00187,-0.1923,0.4214,0.0757,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0.5,0.9913,0.00658,0.00197,-0.1919,0.4144,0.0959,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1,1.0674,0.00661,0.00207,-0.1917,0.411,0.1188,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1.5,1.1417,0.00671,0.00222,-0.191,0.4046,0.144,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2,1.2159,0.00683,0.00241,-0.1902,0.3977,0.1759,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2.5,1.2901,0.00695,0.00261,-0.1892,0.3916,0.2102,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3,1.3619,0.00714,0.00287,-0.1876,0.3826,0.2519,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3.5,1.427,0.00731,0.00314,-0.1844,0.3747,0.3027,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4,1.4975,0.00752,0.00354,-0.1821,0.3651,0.4065,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5,1.6402,0.00763,0.00474,-0.1772,0.3426,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5.5,1.708,0.0082,0.00533,-0.1734,0.3295,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,6.5,1.8069,0.01079,0.00781,-0.1601,0.2588,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,7,1.8404,0.01291,0.00988,-0.1515,0.2144,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,8,1.8274,0.02187,0.01872,-0.1295,0.0922,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,8.5,1.8215,0.02736,0.02424,-0.121,0.0571,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,9.5,1.8288,0.03866,0.03572,-0.1083,0.0287,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,10,1.8293,0.04493,0.04212,-0.1028,0.0225,1,0.6,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-10,-0.4902,0.01045,0.00722,-0.1667,0.7828,0.0088,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9.5,-0.4274,0.00935,0.00588,-0.1658,0.7673,0.0094,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9,-0.3635,0.00861,0.00498,-0.165,0.7503,0.0101,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8.5,-0.2994,0.00809,0.00432,-0.1643,0.7314,0.0107,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8,-0.2353,0.00768,0.00379,-0.1637,0.713,0.0111,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7.5,-0.1718,0.0073,0.00326,-0.1631,0.6915,0.0118,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7,-0.1085,0.00697,0.00282,-0.1628,0.6707,0.0131,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6.5,-0.0451,0.00675,0.00251,-0.1625,0.6504,0.0139,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6,0.0174,0.00654,0.00219,-0.1622,0.6265,0.0153,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5.5,0.0801,0.00638,0.00195,-0.1621,0.6045,0.0167,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5,0.1423,0.00626,0.00174,-0.1619,0.582,0.0185,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4.5,0.2042,0.00618,0.00158,-0.1619,0.5586,0.0203,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4,0.266,0.00609,0.00143,-0.1619,0.5383,0.0235,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3.5,0.3276,0.00604,0.00132,-0.162,0.5186,0.0268,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3,0.3891,0.006,0.00124,-0.1621,0.5021,0.0313,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2.5,0.4506,0.00596,0.00117,-0.1623,0.4874,0.0369,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2,0.512,0.00593,0.00113,-0.1626,0.4747,0.0441,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1.5,0.5732,0.00592,0.00111,-0.1628,0.4622,0.053,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1,0.6346,0.0059,0.0011,-0.1631,0.4546,0.0644,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-0.5,0.6958,0.00589,0.00111,-0.1635,0.4456,0.0804,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0,0.7571,0.00588,0.00113,-0.1638,0.4394,0.0977,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0.5,0.8179,0.0059,0.00118,-0.1641,0.4306,0.121,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1,0.8793,0.00589,0.00123,-0.1646,0.4269,0.1447,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1.5,0.9399,0.00593,0.00131,-0.1649,0.4199,0.1757,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2,1.0008,0.00595,0.0014,-0.1652,0.414,0.2102,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2.5,1.0617,0.00598,0.0015,-0.1655,0.409,0.2518,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3,1.1216,0.00605,0.00164,-0.1657,0.3991,0.3055,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3.5,1.1823,0.00603,0.00179,-0.166,0.3939,0.4011,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4,1.2419,0.00581,0.00206,-0.1663,0.3824,0.7023,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4.5,1.2965,0.00557,0.00233,-0.1653,0.368,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5,1.3515,0.00602,0.00263,-0.1643,0.3372,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5.5,1.4032,0.00662,0.00305,-0.1628,0.2973,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,6,1.4543,0.00725,0.0035,-0.161,0.2602,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,6.5,1.501,0.00807,0.0041,-0.1585,0.2147,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,7,1.5415,0.00913,0.0049,-0.1548,0.1602,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,7.5,1.5745,0.01032,0.00584,-0.1497,0.1081,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,8,1.604,0.01146,0.00681,-0.1439,0.0714,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,8.5,1.6373,0.01253,0.00779,-0.1391,0.0502,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,9,1.6711,0.01364,0.00884,-0.1345,0.036,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,9.5,1.705,0.01483,0.01,-0.1301,0.0275,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,10,1.7389,0.01609,0.01126,-0.1259,0.0217,1,0.3,8000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-10,0.0738,0.10922,0.10747,-0.1307,0.7168,0.007,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9.5,0.0976,0.10275,0.1009,-0.1339,0.6888,0.0073,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9,0.1198,0.09612,0.09419,-0.1371,0.6627,0.0077,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8.5,0.139,0.08927,0.08727,-0.1404,0.6371,0.0083,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8,0.1559,0.08241,0.08033,-0.1438,0.6113,0.0089,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7.5,0.1778,0.07644,0.07429,-0.1469,0.5849,0.0093,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7,0.1978,0.07045,0.06822,-0.1501,0.5575,0.0099,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6.5,0.213,0.06398,0.06171,-0.1538,0.5363,0.0108,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6,0.2245,0.05739,0.05509,-0.1579,0.5182,0.0115,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5.5,0.2381,0.05173,0.04941,-0.1617,0.5023,0.012,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5,0.2633,0.0444,0.04207,-0.1723,0.4885,0.0129,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4.5,0.2969,0.0351,0.0327,-0.1887,0.4769,0.0141,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4,0.3478,0.02537,0.02278,-0.2047,0.4682,0.0153,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3.5,0.3955,0.01324,0.01009,-0.2183,0.4605,0.0175,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3,0.4754,0.00809,0.00388,-0.2193,0.4521,0.0202,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2.5,0.5704,0.00748,0.00299,-0.2164,0.4447,0.0228,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2,0.6621,0.00731,0.00271,-0.214,0.4383,0.0272,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1.5,0.7498,0.00727,0.00262,-0.2118,0.4306,0.0327,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1,0.8376,0.00724,0.00258,-0.2102,0.4271,0.0399,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-0.5,0.9201,0.00727,0.00263,-0.2079,0.4215,0.0509,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0,0.9947,0.00738,0.00276,-0.2044,0.4147,0.0622,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0.5,1.0764,0.00746,0.00292,-0.2023,0.4111,0.08,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1,1.1598,0.00768,0.00319,-0.2006,0.4054,0.098,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1.5,1.2421,0.00797,0.00356,-0.1988,0.3983,0.124,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2,1.3266,0.00826,0.00394,-0.197,0.3925,0.1509,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2.5,1.407,0.0087,0.00446,-0.1945,0.3839,0.1825,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3,1.491,0.00911,0.005,-0.1921,0.3767,0.2213,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3.5,1.5718,0.0097,0.0057,-0.1889,0.3675,0.265,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4,1.6547,0.01033,0.00649,-0.1857,0.3586,0.329,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4.5,1.7444,0.0103,0.00778,-0.1838,0.3483,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5,1.8231,0.01137,0.00889,-0.1789,0.3369,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,5.5,1.9024,0.01256,0.01016,-0.1735,0.3251,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,6,1.9809,0.01395,0.01163,-0.1675,0.3124,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,6.5,2.055,0.01565,0.01343,-0.1605,0.297,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,7,2.1003,0.01859,0.01644,-0.1508,0.2583,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,9,1.8523,0.05448,0.05257,-0.1078,0.0691,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,9.5,1.7908,0.06507,0.06319,-0.1025,0.0511,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,10,1.7528,0.07477,0.07295,-0.0985,0.0393,1,0.7,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-10,0.0689,0.08358,0.0819,-0.1174,0.7076,0.008,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-9,0.0762,0.06822,0.06644,-0.1225,0.6711,0.0092,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8.5,0.0846,0.06141,0.05957,-0.1248,0.651,0.0097,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-8,0.0848,0.0537,0.05181,-0.1278,0.6299,0.0104,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7.5,0.075,0.0452,0.04327,-0.1317,0.6113,0.0112,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-7,0.0457,0.05952,0.05752,-0.1347,0.6157,0.0109,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6.5,0.0478,0.05131,0.04928,-0.1438,0.5945,0.0116,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-6,0.0742,0.04177,0.03967,-0.1605,0.5744,0.0122,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5.5,0.1093,0.02842,0.02612,-0.1841,0.5558,0.0131,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-5,0.1388,0.01334,0.01035,-0.1999,0.5379,0.0143,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4.5,0.2055,0.00823,0.00422,-0.2003,0.517,0.0159,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-4,0.2879,0.00737,0.00296,-0.198,0.4974,0.0174,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3.5,0.3694,0.00709,0.0025,-0.1961,0.4803,0.0198,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-3,0.45,0.0069,0.0022,-0.1949,0.4692,0.0232,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2.5,0.5292,0.00678,0.00202,-0.1939,0.4585,0.0272,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-2,0.6068,0.00673,0.00192,-0.1931,0.4485,0.0327,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1.5,0.6846,0.00667,0.00186,-0.1926,0.4427,0.0392,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-1,0.7608,0.00666,0.00185,-0.1922,0.4356,0.0498,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,-0.5,0.837,0.00666,0.00187,-0.1918,0.4294,0.0619,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0,0.9129,0.00666,0.00192,-0.1916,0.4249,0.0789,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,0.5,0.9872,0.00674,0.00203,-0.1911,0.4177,0.0975,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1,1.0624,0.00679,0.00215,-0.1907,0.4132,0.1234,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,1.5,1.1372,0.00686,0.0023,-0.1901,0.408,0.1511,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2,1.2097,0.00702,0.00251,-0.189,0.3996,0.1815,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,2.5,1.2841,0.00712,0.00271,-0.1881,0.395,0.2188,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3,1.353,0.00731,0.00297,-0.1859,0.386,0.2608,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,3.5,1.4191,0.00748,0.00326,-0.1829,0.3787,0.318,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
6412,4,1.4931,0.00755,0.00379,-0.1816,0.3678,0.5831,0.6,7000000,0.120035,0.3,0.06,0.402,0.00252,0.01584,15.38
